#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  60
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.387096317  -46.235161229   14.534803888
   -3.036872898   -3.141592654   12.072684402  -36.164703816   13.520957389
   -2.932153143   -3.141592654    8.800585097  -26.416328989   13.265284767
   -2.827433388   -3.141592654    6.511088768  -17.454856174   14.007138091
   -2.722713633   -3.141592654    5.097657760   -9.763263053   15.539286361
   -2.617993878   -3.141592654    4.412137418   -3.572246966   17.331412644
   -2.513274123   -3.141592654    4.303991680    1.339678949   18.845380188
   -2.408554368   -3.141592654    4.664449441    5.426705529   19.801989201
   -2.303834613   -3.141592654    5.421239846    8.884687574   20.281910855
   -2.199114858   -3.141592654    6.494083783   11.304300455   20.578565459
   -2.094395102   -3.141592654    7.741581941   12.155591256   20.952314388
   -1.989675347   -3.141592654    8.987110746   11.292841038   21.452469233
   -1.884955592   -3.141592654   10.077988011    9.337067216   21.896828575
   -1.780235837   -3.141592654   10.953484097    7.406711596   22.093080439
   -1.675516082   -3.141592654   11.675665758    6.524710786   22.075815996
   -1.570796327   -3.141592654   12.399629423    7.542640724   22.257756927
   -1.466076572   -3.141592654   13.357932012   11.132962834   23.312858527
   -1.361356817   -3.141592654   14.850256445   17.779134442   25.845878589
   -1.256637061   -3.141592654   17.204851667   27.558835568   30.048731656
   -1.151917306   -3.141592654   20.711353450   39.438885789   35.511855858
   -1.047197551   -3.141592654   25.483971163   51.395475589   41.298405756
   -0.942477796   -3.141592654   31.396328227   60.768382929   46.207204978
   -0.837758041   -3.141592654   38.064238468   65.631769350   49.090880929
   -0.733038286   -3.141592654   44.969684179   65.289587602   49.201629736
   -0.628318531   -3.141592654   51.590358270   60.403771548   46.329006552
   -0.523598776   -3.141592654   57.517699113   52.312923081   40.857453097
   -0.418879020   -3.141592654   62.495344086   42.465076343   33.625139629
   -0.314159265   -3.141592654   66.402717603   32.058236983   25.664625069
   -0.209439510   -3.141592654   69.221932946   21.782807552   17.888821046
   -0.104719755   -3.141592654   70.982435359   11.794673688   10.830023708
    0.000000000   -3.141592654   71.700809555    1.787814321    4.575639815
    0.104719755   -3.141592654   71.342621061   -8.880771735   -1.095530883
    0.209439510   -3.141592654   69.806053174  -20.743441730   -6.420084412
    0.314159265   -3.141592654   66.964052199  -33.724710777  -11.379315659
    0.418879020   -3.141592654   62.748090316  -46.666268125  -15.612383826
    0.523598776   -3.141592654   57.273055716  -57.321150803  -18.620765741
    0.628318531   -3.141592654   50.927738088  -62.771910215  -20.060088653
    0.733038286   -3.141592654   44.398733122  -60.503003593  -19.971221973
    0.837758041   -3.141592654   38.565277903  -49.482262578  -18.697080158
    0.942477796   -3.141592654   34.297416691  -31.023454961  -16.672307975
    1.047197551   -3.141592654   32.206036851   -8.639284296  -14.247142027
    1.151917306   -3.141592654   32.464866018   13.105023241  -11.692056160
    1.256637061   -3.141592654   34.786779939   30.237539376   -9.293171631
